periods,seeds,read_offsets,write_offsets,min,max,mean,std,diff,"(latency, count)"
"[15, 10, 12]",1755016084,"[0, 3, 8]","[0, 3, 8]",8,31,19.5,5.47,6,"[(8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 3), (15, 3), (16, 3), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (22, 4), (23, 3), (24, 3), (25, 3), (26, 2), (27, 2), (28, 2), (29, 1), (30, 1), (31, 1)]"
"[15, 10, 12]",1755016085,"[0, 3, 9]","[0, 3, 9]",3,32,17.5,6.922,5,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 3), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1)]"
"[15, 10, 12]",1755016086,"[0, 3, 10]","[0, 3, 10]",4,33,18.5,6.922,4,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 3), (24, 3), (25, 2), (26, 2), (27, 2), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1)]"
"[15, 10, 12]",1755016087,"[0, 3, 11]","[0, 3, 11]",5,28,16.5,5.47,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 3), (12, 3), (13, 3), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 3), (21, 3), (22, 3), (23, 2), (24, 2), (25, 2), (26, 1), (27, 1), (28, 1)]"
"[15, 10, 12]",1755016088,"[0, 3, 12]","[0, 3, 12]",6,29,17.5,5.47,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 3), (13, 3), (14, 3), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (21, 3), (22, 3), (23, 3), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 12]",1755016089,"[0, 4, 0]","[0, 4, 0]",6,29,17.5,5.47,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 3), (13, 3), (14, 3), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (21, 3), (22, 3), (23, 3), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 12]",1755016090,"[0, 4, 1]","[0, 4, 1]",7,30,18.5,5.47,7,"[(7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 3), (14, 3), (15, 3), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (22, 3), (23, 3), (24, 3), (25, 2), (26, 2), (27, 2), (28, 1), (29, 1), (30, 1)]"
"[15, 10, 12]",1755016091,"[0, 4, 2]","[0, 4, 2]",8,31,19.5,5.47,6,"[(8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 3), (15, 3), (16, 3), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (22, 4), (23, 3), (24, 3), (25, 3), (26, 2), (27, 2), (28, 2), (29, 1), (30, 1), (31, 1)]"
"[15, 10, 12]",1755016092,"[0, 4, 3]","[0, 4, 3]",9,32,20.5,5.47,5,"[(9, 1), (10, 1), (11, 1), (12, 2), (13, 2), (14, 2), (15, 3), (16, 3), (17, 3), (18, 4), (19, 4), (20, 4), (21, 4), (22, 4), (23, 4), (24, 3), (25, 3), (26, 3), (27, 2), (28, 2), (29, 2), (30, 1), (31, 1), (32, 1)]"
"[15, 10, 12]",1755016093,"[0, 4, 4]","[0, 4, 4]",4,33,18.5,6.922,4,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 3), (24, 3), (25, 2), (26, 2), (27, 2), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1)]"
"[15, 10, 12]",1755016094,"[0, 4, 5]","[0, 4, 5]",5,34,19.5,6.922,3,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 3), (24, 3), (25, 3), (26, 2), (27, 2), (28, 2), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1)]"
"[15, 10, 12]",1755016095,"[0, 4, 6]","[0, 4, 6]",6,29,17.5,5.47,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 3), (13, 3), (14, 3), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (21, 3), (22, 3), (23, 3), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 12]",1755016096,"[0, 4, 7]","[0, 4, 7]",7,30,18.5,5.47,7,"[(7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 3), (14, 3), (15, 3), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (22, 3), (23, 3), (24, 3), (25, 2), (26, 2), (27, 2), (28, 1), (29, 1), (30, 1)]"
"[15, 10, 12]",1755016097,"[0, 4, 8]","[0, 4, 8]",8,31,19.5,5.47,6,"[(8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 3), (15, 3), (16, 3), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (22, 4), (23, 3), (24, 3), (25, 3), (26, 2), (27, 2), (28, 2), (29, 1), (30, 1), (31, 1)]"
"[15, 10, 12]",1755016098,"[0, 4, 9]","[0, 4, 9]",9,32,20.5,5.47,5,"[(9, 1), (10, 1), (11, 1), (12, 2), (13, 2), (14, 2), (15, 3), (16, 3), (17, 3), (18, 4), (19, 4), (20, 4), (21, 4), (22, 4), (23, 4), (24, 3), (25, 3), (26, 3), (27, 2), (28, 2), (29, 2), (30, 1), (31, 1), (32, 1)]"
"[15, 10, 12]",1755016099,"[0, 4, 10]","[0, 4, 10]",4,33,18.5,6.922,4,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 3), (24, 3), (25, 2), (26, 2), (27, 2), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1)]"
"[15, 10, 12]",1755016100,"[0, 4, 11]","[0, 4, 11]",5,34,19.5,6.922,3,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 3), (24, 3), (25, 3), (26, 2), (27, 2), (28, 2), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1)]"
"[15, 10, 12]",1755016101,"[0, 4, 12]","[0, 4, 12]",6,29,17.5,5.47,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 3), (13, 3), (14, 3), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (21, 3), (22, 3), (23, 3), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 12]",1755016102,"[0, 5, 0]","[0, 5, 0]",3,26,14.5,5.47,11,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 3), (10, 3), (11, 3), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 3), (19, 3), (20, 3), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1)]"
"[15, 10, 12]",1755016103,"[0, 5, 1]","[0, 5, 1]",4,27,15.5,5.47,10,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 3), (11, 3), (12, 3), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 3), (20, 3), (21, 3), (22, 2), (23, 2), (24, 2), (25, 1), (26, 1), (27, 1)]"
"[15, 10, 12]",1755016104,"[0, 5, 2]","[0, 5, 2]",5,28,16.5,5.47,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 3), (12, 3), (13, 3), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 3), (21, 3), (22, 3), (23, 2), (24, 2), (25, 2), (26, 1), (27, 1), (28, 1)]"
"[15, 10, 12]",1755016105,"[0, 5, 3]","[0, 5, 3]",0,29,14.5,6.922,8,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 3), (10, 3), (11, 3), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 12]",1755016106,"[0, 5, 4]","[0, 5, 4]",1,30,15.5,6.922,7,"[(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 3), (11, 3), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 2), (23, 2), (24, 2), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1)]"
"[15, 10, 12]",1755016107,"[0, 5, 5]","[0, 5, 5]",2,25,13.5,5.47,12,"[(2, 1), (3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 3), (9, 3), (10, 3), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 3), (18, 3), (19, 3), (20, 2), (21, 2), (22, 2), (23, 1), (24, 1), (25, 1)]"
"[15, 10, 12]",1755016108,"[0, 5, 6]","[0, 5, 6]",3,26,14.5,5.47,11,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 3), (10, 3), (11, 3), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 3), (19, 3), (20, 3), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1)]"
"[15, 10, 12]",1755016109,"[0, 5, 7]","[0, 5, 7]",4,27,15.5,5.47,10,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 3), (11, 3), (12, 3), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 3), (20, 3), (21, 3), (22, 2), (23, 2), (24, 2), (25, 1), (26, 1), (27, 1)]"
"[15, 10, 12]",1755016110,"[0, 5, 8]","[0, 5, 8]",5,28,16.5,5.47,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 3), (12, 3), (13, 3), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 3), (21, 3), (22, 3), (23, 2), (24, 2), (25, 2), (26, 1), (27, 1), (28, 1)]"
"[15, 10, 12]",1755016111,"[0, 5, 9]","[0, 5, 9]",0,29,14.5,6.922,8,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 3), (10, 3), (11, 3), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 12]",1755016112,"[0, 5, 10]","[0, 5, 10]",1,30,15.5,6.922,7,"[(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 3), (11, 3), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 2), (23, 2), (24, 2), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1)]"
"[15, 10, 12]",1755016113,"[0, 5, 11]","[0, 5, 11]",2,25,13.5,5.47,12,"[(2, 1), (3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 3), (9, 3), (10, 3), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 3), (18, 3), (19, 3), (20, 2), (21, 2), (22, 2), (23, 1), (24, 1), (25, 1)]"
"[15, 10, 12]",1755016114,"[0, 5, 12]","[0, 5, 12]",3,26,14.5,5.47,11,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 3), (10, 3), (11, 3), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 3), (19, 3), (20, 3), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1)]"
"[15, 10, 12]",1755016115,"[0, 6, 0]","[0, 6, 0]",3,26,14.5,5.47,11,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 3), (10, 3), (11, 3), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 3), (19, 3), (20, 3), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1)]"
"[15, 10, 12]",1755016116,"[0, 6, 1]","[0, 6, 1]",4,27,15.5,5.47,10,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 3), (11, 3), (12, 3), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 3), (20, 3), (21, 3), (22, 2), (23, 2), (24, 2), (25, 1), (26, 1), (27, 1)]"
"[15, 10, 12]",1755016117,"[0, 6, 2]","[0, 6, 2]",5,28,16.5,5.47,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 3), (12, 3), (13, 3), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 3), (21, 3), (22, 3), (23, 2), (24, 2), (25, 2), (26, 1), (27, 1), (28, 1)]"
"[15, 10, 12]",1755016118,"[0, 6, 3]","[0, 6, 3]",6,29,17.5,5.47,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 3), (13, 3), (14, 3), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (21, 3), (22, 3), (23, 3), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 12]",1755016119,"[0, 6, 4]","[0, 6, 4]",1,30,15.5,6.922,7,"[(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 3), (11, 3), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 2), (23, 2), (24, 2), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1)]"
"[15, 10, 12]",1755016120,"[0, 6, 5]","[0, 6, 5]",2,31,16.5,6.922,6,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 3), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 2), (24, 2), (25, 2), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1)]"
"[15, 10, 12]",1755016121,"[0, 6, 6]","[0, 6, 6]",3,26,14.5,5.47,11,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 3), (10, 3), (11, 3), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 3), (19, 3), (20, 3), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1)]"
"[15, 10, 12]",1755016122,"[0, 6, 7]","[0, 6, 7]",4,27,15.5,5.47,10,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 3), (11, 3), (12, 3), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 3), (20, 3), (21, 3), (22, 2), (23, 2), (24, 2), (25, 1), (26, 1), (27, 1)]"
"[15, 10, 12]",1755016123,"[0, 6, 8]","[0, 6, 8]",5,28,16.5,5.47,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 3), (12, 3), (13, 3), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 3), (21, 3), (22, 3), (23, 2), (24, 2), (25, 2), (26, 1), (27, 1), (28, 1)]"
"[15, 10, 12]",1755016124,"[0, 6, 9]","[0, 6, 9]",6,29,17.5,5.47,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 3), (13, 3), (14, 3), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (21, 3), (22, 3), (23, 3), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 12]",1755016125,"[0, 6, 10]","[0, 6, 10]",1,30,15.5,6.922,7,"[(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 3), (11, 3), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 2), (23, 2), (24, 2), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1)]"
"[15, 10, 12]",1755016126,"[0, 6, 11]","[0, 6, 11]",2,31,16.5,6.922,6,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 3), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 2), (24, 2), (25, 2), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1)]"
"[15, 10, 12]",1755016127,"[0, 6, 12]","[0, 6, 12]",3,26,14.5,5.47,11,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 3), (10, 3), (11, 3), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 3), (19, 3), (20, 3), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1)]"
"[15, 10, 12]",1755016128,"[0, 7, 0]","[0, 7, 0]",3,32,17.5,6.922,5,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 3), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1)]"
"[15, 10, 12]",1755016129,"[0, 7, 1]","[0, 7, 1]",4,27,15.5,5.47,10,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 3), (11, 3), (12, 3), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 3), (20, 3), (21, 3), (22, 2), (23, 2), (24, 2), (25, 1), (26, 1), (27, 1)]"
"[15, 10, 12]",1755016130,"[0, 7, 2]","[0, 7, 2]",5,28,16.5,5.47,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 3), (12, 3), (13, 3), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 3), (21, 3), (22, 3), (23, 2), (24, 2), (25, 2), (26, 1), (27, 1), (28, 1)]"
"[15, 10, 12]",1755016131,"[0, 7, 3]","[0, 7, 3]",6,29,17.5,5.47,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 3), (13, 3), (14, 3), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (21, 3), (22, 3), (23, 3), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1)]"
