periods,seeds,read_offsets,write_offsets,min,max,mean,std,diff,"(latency, count)"
"[15, 10, 12]",1755016132,"[0, 7, 4]","[0, 7, 4]",7,30,18.5,5.47,7,"[(7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 3), (14, 3), (15, 3), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (22, 3), (23, 3), (24, 3), (25, 2), (26, 2), (27, 2), (28, 1), (29, 1), (30, 1)]"
"[15, 10, 12]",1755016133,"[0, 7, 5]","[0, 7, 5]",2,31,16.5,6.922,6,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 3), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 2), (24, 2), (25, 2), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1)]"
"[15, 10, 12]",1755016134,"[0, 7, 6]","[0, 7, 6]",3,32,17.5,6.922,5,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 3), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1)]"
"[15, 10, 12]",1755016135,"[0, 7, 7]","[0, 7, 7]",4,27,15.5,5.47,10,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 3), (11, 3), (12, 3), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 3), (20, 3), (21, 3), (22, 2), (23, 2), (24, 2), (25, 1), (26, 1), (27, 1)]"
"[15, 10, 12]",1755016136,"[0, 7, 8]","[0, 7, 8]",5,28,16.5,5.47,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 3), (12, 3), (13, 3), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 3), (21, 3), (22, 3), (23, 2), (24, 2), (25, 2), (26, 1), (27, 1), (28, 1)]"
"[15, 10, 12]",1755016137,"[0, 7, 9]","[0, 7, 9]",6,29,17.5,5.47,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 3), (13, 3), (14, 3), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (21, 3), (22, 3), (23, 3), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 12]",1755016138,"[0, 7, 10]","[0, 7, 10]",7,30,18.5,5.47,7,"[(7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 3), (14, 3), (15, 3), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (22, 3), (23, 3), (24, 3), (25, 2), (26, 2), (27, 2), (28, 1), (29, 1), (30, 1)]"
"[15, 10, 12]",1755016139,"[0, 7, 11]","[0, 7, 11]",2,31,16.5,6.922,6,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 3), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 2), (24, 2), (25, 2), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1)]"
"[15, 10, 12]",1755016140,"[0, 7, 12]","[0, 7, 12]",3,32,17.5,6.922,5,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 3), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1)]"
"[15, 10, 12]",1755016141,"[0, 8, 0]","[0, 8, 0]",3,32,17.5,6.922,5,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 3), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1)]"
"[15, 10, 12]",1755016142,"[0, 8, 1]","[0, 8, 1]",4,33,18.5,6.922,4,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 3), (24, 3), (25, 2), (26, 2), (27, 2), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1)]"
"[15, 10, 12]",1755016143,"[0, 8, 2]","[0, 8, 2]",5,28,16.5,5.47,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 3), (12, 3), (13, 3), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 3), (21, 3), (22, 3), (23, 2), (24, 2), (25, 2), (26, 1), (27, 1), (28, 1)]"
"[15, 10, 12]",1755016144,"[0, 8, 3]","[0, 8, 3]",6,29,17.5,5.47,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 3), (13, 3), (14, 3), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (21, 3), (22, 3), (23, 3), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 12]",1755016145,"[0, 8, 4]","[0, 8, 4]",7,30,18.5,5.47,7,"[(7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 3), (14, 3), (15, 3), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (22, 3), (23, 3), (24, 3), (25, 2), (26, 2), (27, 2), (28, 1), (29, 1), (30, 1)]"
"[15, 10, 12]",1755016146,"[0, 8, 5]","[0, 8, 5]",8,31,19.5,5.47,6,"[(8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 3), (15, 3), (16, 3), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (22, 4), (23, 3), (24, 3), (25, 3), (26, 2), (27, 2), (28, 2), (29, 1), (30, 1), (31, 1)]"
"[15, 10, 12]",1755016147,"[0, 8, 6]","[0, 8, 6]",3,32,17.5,6.922,5,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 3), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1)]"
"[15, 10, 12]",1755016148,"[0, 8, 7]","[0, 8, 7]",4,33,18.5,6.922,4,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 3), (24, 3), (25, 2), (26, 2), (27, 2), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1)]"
"[15, 10, 12]",1755016149,"[0, 8, 8]","[0, 8, 8]",5,28,16.5,5.47,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 3), (12, 3), (13, 3), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 3), (21, 3), (22, 3), (23, 2), (24, 2), (25, 2), (26, 1), (27, 1), (28, 1)]"
"[15, 10, 12]",1755016150,"[0, 8, 9]","[0, 8, 9]",6,29,17.5,5.47,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 3), (13, 3), (14, 3), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (21, 3), (22, 3), (23, 3), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 12]",1755016151,"[0, 8, 10]","[0, 8, 10]",7,30,18.5,5.47,7,"[(7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 3), (14, 3), (15, 3), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (22, 3), (23, 3), (24, 3), (25, 2), (26, 2), (27, 2), (28, 1), (29, 1), (30, 1)]"
"[15, 10, 12]",1755016152,"[0, 8, 11]","[0, 8, 11]",8,31,19.5,5.47,6,"[(8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 3), (15, 3), (16, 3), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (22, 4), (23, 3), (24, 3), (25, 3), (26, 2), (27, 2), (28, 2), (29, 1), (30, 1), (31, 1)]"
"[15, 10, 12]",1755016153,"[0, 8, 12]","[0, 8, 12]",3,32,17.5,6.922,5,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 3), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1)]"
"[15, 10, 12]",1755016154,"[0, 9, 0]","[0, 9, 0]",9,32,20.5,5.47,5,"[(9, 1), (10, 1), (11, 1), (12, 2), (13, 2), (14, 2), (15, 3), (16, 3), (17, 3), (18, 4), (19, 4), (20, 4), (21, 4), (22, 4), (23, 4), (24, 3), (25, 3), (26, 3), (27, 2), (28, 2), (29, 2), (30, 1), (31, 1), (32, 1)]"
"[15, 10, 12]",1755016155,"[0, 9, 1]","[0, 9, 1]",4,33,18.5,6.922,4,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 3), (24, 3), (25, 2), (26, 2), (27, 2), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1)]"
"[15, 10, 12]",1755016156,"[0, 9, 2]","[0, 9, 2]",5,34,19.5,6.922,3,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 3), (24, 3), (25, 3), (26, 2), (27, 2), (28, 2), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1)]"
"[15, 10, 12]",1755016157,"[0, 9, 3]","[0, 9, 3]",6,29,17.5,5.47,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 3), (13, 3), (14, 3), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (21, 3), (22, 3), (23, 3), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 12]",1755016158,"[0, 9, 4]","[0, 9, 4]",7,30,18.5,5.47,7,"[(7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 3), (14, 3), (15, 3), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (22, 3), (23, 3), (24, 3), (25, 2), (26, 2), (27, 2), (28, 1), (29, 1), (30, 1)]"
"[15, 10, 12]",1755016159,"[0, 9, 5]","[0, 9, 5]",8,31,19.5,5.47,6,"[(8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 3), (15, 3), (16, 3), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (22, 4), (23, 3), (24, 3), (25, 3), (26, 2), (27, 2), (28, 2), (29, 1), (30, 1), (31, 1)]"
"[15, 10, 12]",1755016160,"[0, 9, 6]","[0, 9, 6]",9,32,20.5,5.47,5,"[(9, 1), (10, 1), (11, 1), (12, 2), (13, 2), (14, 2), (15, 3), (16, 3), (17, 3), (18, 4), (19, 4), (20, 4), (21, 4), (22, 4), (23, 4), (24, 3), (25, 3), (26, 3), (27, 2), (28, 2), (29, 2), (30, 1), (31, 1), (32, 1)]"
"[15, 10, 12]",1755016161,"[0, 9, 7]","[0, 9, 7]",4,33,18.5,6.922,4,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 3), (24, 3), (25, 2), (26, 2), (27, 2), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1)]"
"[15, 10, 12]",1755016162,"[0, 9, 8]","[0, 9, 8]",5,34,19.5,6.922,3,"[(5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 3), (23, 3), (24, 3), (25, 3), (26, 2), (27, 2), (28, 2), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1)]"
"[15, 10, 12]",1755016163,"[0, 9, 9]","[0, 9, 9]",6,29,17.5,5.47,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 3), (13, 3), (14, 3), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (21, 3), (22, 3), (23, 3), (24, 2), (25, 2), (26, 2), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 12]",1755016164,"[0, 9, 10]","[0, 9, 10]",7,30,18.5,5.47,7,"[(7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 3), (14, 3), (15, 3), (16, 4), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (22, 3), (23, 3), (24, 3), (25, 2), (26, 2), (27, 2), (28, 1), (29, 1), (30, 1)]"
"[15, 10, 12]",1755016165,"[0, 9, 11]","[0, 9, 11]",8,31,19.5,5.47,6,"[(8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 3), (15, 3), (16, 3), (17, 4), (18, 4), (19, 4), (20, 4), (21, 4), (22, 4), (23, 3), (24, 3), (25, 3), (26, 2), (27, 2), (28, 2), (29, 1), (30, 1), (31, 1)]"
"[15, 10, 12]",1755016166,"[0, 9, 12]","[0, 9, 12]",9,32,20.5,5.47,5,"[(9, 1), (10, 1), (11, 1), (12, 2), (13, 2), (14, 2), (15, 3), (16, 3), (17, 3), (18, 4), (19, 4), (20, 4), (21, 4), (22, 4), (23, 4), (24, 3), (25, 3), (26, 3), (27, 2), (28, 2), (29, 2), (30, 1), (31, 1), (32, 1)]"
"[15, 10, 12]",1755016167,"[0, 10, 0]","[0, 10, 0]",0,29,14.5,6.922,8,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 3), (10, 3), (11, 3), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 12]",1755016168,"[0, 10, 1]","[0, 10, 1]",1,30,15.5,6.922,7,"[(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 3), (11, 3), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 2), (23, 2), (24, 2), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1)]"
"[15, 10, 12]",1755016169,"[0, 10, 2]","[0, 10, 2]",2,25,13.5,5.47,12,"[(2, 1), (3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 3), (9, 3), (10, 3), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 3), (18, 3), (19, 3), (20, 2), (21, 2), (22, 2), (23, 1), (24, 1), (25, 1)]"
"[15, 10, 12]",1755016170,"[0, 10, 3]","[0, 10, 3]",3,26,14.5,5.47,11,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 3), (10, 3), (11, 3), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 3), (19, 3), (20, 3), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1)]"
"[15, 10, 12]",1755016171,"[0, 10, 4]","[0, 10, 4]",4,27,15.5,5.47,10,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 3), (11, 3), (12, 3), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 3), (20, 3), (21, 3), (22, 2), (23, 2), (24, 2), (25, 1), (26, 1), (27, 1)]"
"[15, 10, 12]",1755016172,"[0, 10, 5]","[0, 10, 5]",5,28,16.5,5.47,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 3), (12, 3), (13, 3), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 3), (21, 3), (22, 3), (23, 2), (24, 2), (25, 2), (26, 1), (27, 1), (28, 1)]"
"[15, 10, 12]",1755016173,"[0, 10, 6]","[0, 10, 6]",0,29,14.5,6.922,8,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 3), (10, 3), (11, 3), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1)]"
"[15, 10, 12]",1755016174,"[0, 10, 7]","[0, 10, 7]",1,30,15.5,6.922,7,"[(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 3), (11, 3), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 3), (22, 2), (23, 2), (24, 2), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1)]"
"[15, 10, 12]",1755016175,"[0, 10, 8]","[0, 10, 8]",2,25,13.5,5.47,12,"[(2, 1), (3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 3), (9, 3), (10, 3), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 3), (18, 3), (19, 3), (20, 2), (21, 2), (22, 2), (23, 1), (24, 1), (25, 1)]"
"[15, 10, 12]",1755016176,"[0, 10, 9]","[0, 10, 9]",3,26,14.5,5.47,11,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 3), (10, 3), (11, 3), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 3), (19, 3), (20, 3), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1)]"
"[15, 10, 12]",1755016177,"[0, 10, 10]","[0, 10, 10]",4,27,15.5,5.47,10,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 3), (11, 3), (12, 3), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 3), (20, 3), (21, 3), (22, 2), (23, 2), (24, 2), (25, 1), (26, 1), (27, 1)]"
"[15, 10, 12]",1755016178,"[0, 10, 11]","[0, 10, 11]",5,28,16.5,5.47,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 3), (12, 3), (13, 3), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4), (19, 4), (20, 3), (21, 3), (22, 3), (23, 2), (24, 2), (25, 2), (26, 1), (27, 1), (28, 1)]"
"[15, 10, 12]",1755016179,"[0, 10, 12]","[0, 10, 12]",0,29,14.5,6.922,8,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 3), (10, 3), (11, 3), (12, 3), (13, 3), (14, 3), (15, 3), (16, 3), (17, 3), (18, 3), (19, 3), (20, 3), (21, 2), (22, 2), (23, 2), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1)]"
